profile,sigma_px,parallel_offset_px,distance_px,R,G,B,V_max_RGB,parallel_median_V
side-lower,0,1,7.0,162.0,134.0,174.0,174.0,179.0
side-lower,0,2,-7.0,94.0,92.0,97.0,97.0,100.0
side-lower,0,2,-6.75,92.25,89.5,95.0,95.0,101.0
side-lower,0,2,-6.5,90.5,87.0,93.0,93.0,100.0
side-lower,0,2,-6.25,88.75,84.5,91.0,91.0,99.75
side-lower,0,2,-6.0,87.0,82.0,89.0,89.0,102.0
side-lower,0,2,-5.75,88.25,83.0,90.75,90.75,105.0
side-lower,0,2,-5.5,89.5,84.0,92.5,92.5,112.0
side-lower,0,2,-5.25,90.75,85.0,94.25,94.25,119.0
side-lower,0,2,-5.0,92.0,86.0,96.0,96.0,126.0
side-lower,0,2,-4.75,95.0,89.0,99.0,99.0,129.75
side-lower,0,2,-4.5,98.0,92.0,102.0,102.0,133.5
side-lower,0,2,-4.25,101.0,95.0,105.0,105.0,137.25
side-lower,0,2,-4.0,104.0,98.0,108.0,108.0,141.0
side-lower,0,2,-3.75,99.75,93.25,104.0,104.0,143.25
side-lower,0,2,-3.5,95.5,88.5,100.0,100.0,145.5
side-lower,0,2,-3.25,91.25,83.75,96.0,96.0,147.75
side-lower,0,2,-3.0,87.0,79.0,92.0,92.0,150.0
side-lower,0,2,-2.75,92.75,82.75,99.0,99.0,153.5
side-lower,0,2,-2.5,98.5,86.5,106.0,106.0,157.0
side-lower,0,2,-2.25,104.25,90.25,113.0,113.0,160.5
side-lower,0,2,-2.0,110.0,94.0,120.0,120.0,164.0
side-lower,0,2,-1.75,116.0,99.25,125.75,125.75,153.75
side-lower,0,2,-1.5,122.0,104.5,131.5,131.5,143.5
side-lower,0,2,-1.25,128.0,109.75,137.25,137.25,137.25
side-lower,0,2,-1.0,134.0,115.0,143.0,143.0,143.0
side-lower,0,2,-0.75,130.5,110.25,139.75,139.75,139.75
side-lower,0,2,-0.5,127.0,105.5,136.5,136.5,136.5
side-lower,0,2,-0.25,123.5,100.75,133.25,133.25,125.25
side-lower,0,2,0.0,120.0,96.0,130.0,130.0,126.0
side-lower,0,2,0.25,109.75,84.75,119.75,119.75,119.75
side-lower,0,2,0.5,99.5,73.5,109.5,109.5,116.0
side-lower,0,2,0.75,89.25,62.25,99.25,99.25,111.0
side-lower,0,2,1.0,79.0,51.0,89.0,89.0,110.0
side-lower,0,2,1.25,83.75,54.75,93.5,93.5,119.0
side-lower,0,2,1.5,88.5,58.5,98.0,98.0,128.0
side-lower,0,2,1.75,93.25,62.25,102.5,102.5,137.0
side-lower,0,2,2.0,98.0,66.0,107.0,107.0,146.0
side-lower,0,2,2.25,110.25,78.25,119.25,119.25,149.25
side-lower,0,2,2.5,122.5,90.5,131.5,131.5,152.5
side-lower,0,2,2.75,134.75,102.75,143.75,143.75,155.75
side-lower,0,2,3.0,147.0,115.0,156.0,156.0,159.0
side-lower,0,2,3.25,151.0,119.25,160.25,160.25,160.25
side-lower,0,2,3.5,155.0,123.5,164.5,164.5,164.5
side-lower,0,2,3.75,159.0,127.75,168.75,168.75,168.75
side-lower,0,2,4.0,163.0,132.0,173.0,173.0,169.0
side-lower,0,2,4.25,164.0,133.25,173.5,173.5,171.0
side-lower,0,2,4.5,165.0,134.5,174.0,174.0,173.0
side-lower,0,2,4.75,166.0,135.75,174.5,174.5,174.5
side-lower,0,2,5.0,167.0,137.0,175.0,175.0,175.0
side-lower,0,2,5.25,166.75,136.5,176.0,176.0,170.25
side-lower,0,2,5.5,166.5,136.0,177.0,177.0,170.0
side-lower,0,2,5.75,166.25,135.5,178.0,178.0,171.5
side-lower,0,2,6.0,166.0,135.0,179.0,179.0,169.0
side-lower,0,2,6.25,167.5,138.25,179.75,179.75,166.0
side-lower,0,2,6.5,169.0,141.5,180.5,180.5,171.0
side-lower,0,2,6.75,170.5,144.75,181.25,181.25,175.25
side-lower,0,2,7.0,172.0,148.0,182.0,182.0,179.0
lower-neck,0,-2,-7.0,167.0,136.0,178.0,178.0,177.0
lower-neck,0,-2,-6.75,167.5,136.0,178.25,178.25,175.25
lower-neck,0,-2,-6.5,168.0,136.0,178.5,178.5,173.5
lower-neck,0,-2,-6.25,168.5,136.0,178.75,178.75,171.75
lower-neck,0,-2,-6.0,169.0,136.0,179.0,179.0,170.0
lower-neck,0,-2,-5.75,168.5,135.5,178.5,178.5,169.75
lower-neck,0,-2,-5.5,168.0,135.0,178.0,178.0,169.5
lower-neck,0,-2,-5.25,167.5,134.5,177.5,177.5,169.25
lower-neck,0,-2,-5.0,167.0,134.0,177.0,177.0,169.0
lower-neck,0,-2,-4.75,164.25,131.5,174.0,174.0,166.75
lower-neck,0,-2,-4.5,161.5,129.0,171.0,171.0,164.5
lower-neck,0,-2,-4.25,158.75,126.5,168.0,168.0,162.25
lower-neck,0,-2,-4.0,156.0,124.0,165.0,165.0,159.0
lower-neck,0,-2,-3.75,155.25,123.75,164.0,164.0,154.75
