path,sigma_px,offset_px,distance_px,x,y,red,green,blue,saturation,value
B,0,2,10.41926770356894,122.06354141227699,303.35950498169314,88.96082798087866,156.38735074907936,175.4387929181969,0.4929238482485509,175.4387929181969
B,0,2,10.667345506034867,122.30944305162124,303.39229186693905,90.38968784318914,155.97488432939167,175.9128875772054,0.4861679033975352,175.9128875772054
B,0,2,10.915423308500795,122.55534469096551,303.42507875218496,92.04429347276667,155.336672142437,176.27410935258052,0.4778343013002482,176.27410935258052
B,0,2,11.163501110966722,122.80124633030978,303.45786563743087,93.92464486961113,154.47271418821538,176.52245824432214,0.46791674099840935,176.52245824432214
B,0,2,11.411578913432649,123.04714796965403,303.4906525226768,95.46761068533705,153.4462402733959,176.41866868754266,0.45885766287908597,176.41866868754266
B,0,2,11.659656715898576,123.2930496089983,303.5234394079227,94.80477620115971,152.62390685002606,175.27024060652857,0.45909370653520765,175.27024060652857
B,0,2,11.907734518364503,123.53895124834256,303.55622629316855,94.27093929827797,151.84994751964234,174.13793722317698,0.45864215000170033,174.13793722317698
B,0,2,12.15581232083043,123.78485288768682,303.58901317841446,93.8660999766913,151.12436228224402,173.02175853748673,0.4574896199754301,173.02175853748673
B,0,2,12.403890123296357,124.03075452703109,303.6218000636604,93.31168984034306,150.5776610526563,171.84521188199534,0.45700151422071966,171.84521188199534
B,0,2,12.651967925762284,124.27665616637535,303.6545869489063,90.74703291018687,151.01047361721825,170.1133931957171,0.46654974540551586,170.1133931957171
B,0,2,12.90004572822821,124.52255780571961,303.6873738341522,87.97275491042552,151.52390967008984,168.33320041645302,0.47738916213330074,168.33320041645302
B,0,2,13.14812353069414,124.76845944506387,303.72016071939805,84.9888558410598,152.11796921127103,166.50463354420384,0.4895706261622031,166.50463354420384
B,0,2,13.396201333160066,125.01436108440814,303.75294760464396,81.94300245606205,152.5370233689328,164.5340915455208,0.501969460028949,164.5340915455208
B,0,2,13.644279135625993,125.26026272375239,303.7857344898899,81.16219132435162,148.77018936555632,160.9548676823326,0.4957456553315505,160.9548676823326
B,0,2,13.89235693809192,125.50616436309666,303.8185213751358,80.34913079731733,144.80985899023656,157.2305215401869,0.48897243353110226,157.2305215401869
B,0,2,14.140434740557847,125.75206600244093,303.8513082603817,79.50382087495919,140.65603224297368,153.36105311908392,0.48159053907105764,153.36105311908392
B,0,2,14.388512543023774,125.99796764178518,303.8840951456276,78.62626155727725,136.30870912376795,149.34646241902377,0.4735311417241723,149.34646241902377
B,0,2,14.6365903454897,126.24386928112945,303.91688203087347,82.08709048236551,136.30131687432316,149.98431588222007,0.4526955035296691,149.98431588222007
B,0,2,14.88466814795563,126.48977092047372,303.9496689161194,85.9535456134006,136.6038927623369,150.96665479659606,0.4306454910244282,150.96665479659606
B,0,2,15.132745950421556,126.73567255981797,303.9824558013653,90.19086879065972,137.18058851060334,152.2553629665485,0.40763420720703775,152.2553629665485
B,0.8,-2,0.0,112.26432744018203,298.0175441986347,97.6897721910094,161.80830187226064,182.7359063938829,0.46540461522410703,182.7359063938829
B,0.8,-2,0.24807780246592714,112.5102290795263,298.0503310838806,97.0692397866298,161.5171404456731,181.91145963733817,0.4663929365409485,181.91145963733817
B,0.8,-2,0.4961556049318543,112.75613071887055,298.08311796912653,96.40646231099988,161.18533623266651,181.04749887833415,0.4675073507876181,181.04749887833415
B,0.8,-2,0.7442334073977814,113.00203235821482,298.1159048543724,95.70367974009638,160.80764602650083,180.14052954600837,0.46872766511073566,180.14052954600837
B,0.8,-2,0.9923112098637086,113.24793399755907,298.1486917396183,95.23106228153878,159.76274664478976,178.77730893047033,0.4673201937580578,178.77730893047033
B,0.8,-2,1.2403890123296357,113.49383563690334,298.1814786248642,94.72339661239839,158.68232825619543,177.37970720571283,0.4659851563372766,177.37970720571283
B,0.8,-2,1.4884668147955629,113.73973727624761,298.2142655101101,94.18068273267518,157.56639086071783,175.94772437173606,0.4647234963170447,175.94772437173606
B,0.8,-2,1.73654461726149,113.98563891559186,298.24705239535604,93.60292064236921,156.41493445835704,174.48136042854003,0.46353627451967916,174.48136042854003
B,0.8,-2,1.9846224197274172,114.23154055493613,298.27983928060195,92.15905505329397,153.47606951798718,171.5320560063477,0.46272984071336765,171.5320560063477
B,0.8,-2,2.232700222193344,114.47744219428039,298.3126261658478,90.63849894737305,150.4025780464903,168.4698523694008,0.46198980011787716,168.4698523694008
B,0.8,-2,2.4807780246592714,114.72334383362465,298.3454130510937,89.09309562240776,147.30340664844434,165.38493576548336,0.46129860491803076,165.38493576548336
B,0.8,-2,2.728855827125199,114.96924547296891,298.3781999363396,87.52284507839869,144.17855532385,162.27730619459624,0.460658750562171,162.27730619459624
B,0.8,-2,2.9769336295911257,115.21514711231318,298.41098682158554,84.8849836152795,139.94811929306618,158.2831406328173,0.4637143079426613,158.2831406328173
B,0.8,-2,3.2250114320570527,115.46104875165744,298.44377370683145,82.13080535505803,135.59675255094513,154.19811226609616,0.46736828260694413,154.19811226609616
B,0.8,-2,3.47308923452298,115.7069503910017,298.4765605920773,79.41321128497094,131.28276719695864,150.1493924365268,0.47110534384252284,150.1493924365268
B,0.8,-2,3.7211670369889074,115.95285203034597,298.5093474773232,76.73220140501701,127.00616323110533,146.13698114410792,0.47492961190056193,146.13698114410792
B,0.8,-2,3.9692448394548343,116.19875366969022,298.54213436256913,75.42513747361846,125.11993818752053,144.3475763801086,0.4774755533476888,144.3475763801086
B,0.8,-2,4.217322641920761,116.44465530903449,298.57492124781504,74.49815468179314,123.85511579388654,143.1386947839215,0.47953867544863643,143.1386947839215
B,0.8,-2,4.465400444386688,116.69055694837876,298.60770813306095,73.63679001412049,122.65626311775051,141.99431479348095,0.48141029363591675,141.99431479348095
B,0.8,-2,4.713478246852616,116.93645858772301,298.64049501830686,72.84104347060054,121.52338015911252,140.91443640878694,0.4830831721223247,140.91443640878694
B,0.8,-2,4.961556049318543,117.18236022706728,298.6732819035527,72.87565738149111,122.20894203000447,141.45381403242382,0.4848095268411309,141.45381403242382
B,0.8,-2,5.20963385178447,117.42826186641153,298.70606878879863,73.18537583138176,123.5125039949929,142.54221897259197,0.4865705307600561,142.54221897259197
B,0.8,-2,5.457711654250398,117.6741635057558,298.73885567404454,73.49527868595712,124.8147408567149,143.6294257123618,0.48829929297954733,143.6294257123618
B,0.8,-2,5.7057894567163245,117.92006514510007,298.77164255929046,73.8053659452172,126.11565261517038,144.7154342517333,0.4899965831092186,144.7154342517333
B,0.8,-2,5.9538672591822515,118.16596678444432,298.80442944453637,74.4212823447667,128.01244059877376,146.42182404108723,0.4917336754124615,146.42182404108723
B,0.8,-2,6.201945061648178,118.41186842378859,298.8372163297822,75.2143959230146,130.22329543889873,148.45411752141698,0.4933492099862863,148.45411752141698
B,0.8,-2,6.450022864114105,118.65777006313284,298.87000321502813,76.04328293934951,132.46597387696642,150.5183240761646,0.4947905286211502,150.5183240761646
B,0.8,-2,6.698100666580033,118.90367170247711,298.90279010027405,76.9079433937716,134.74047591297727,152.6144437053305,0.4960637962795564,152.6144437053305
B,0.8,-2,6.94617846904596,119.14957334182137,298.93557698551996,77.89445853224518,136.86203234456704,154.62572081915675,0.49623867155098333,154.62572081915675
B,0.8,-2,7.194256271511887,119.39547498116563,298.96836387076587,78.96266983982349,138.8877310401322,156.58258439752328,0.49571230961830726,156.58258439752328
B,0.8,-2,7.442334073977815,119.6413766205099,299.0011507560118,80.05569956469262,140.93342246141998,158.55667544688802,0.4950972619786734,158.55667544688802
B,0.8,-2,7.690411876443742,119.88727825985416,299.03393764125764,81.20127070329299,142.97221416483188,160.5313379654282,0.49417184375065526,160.5313379654282
B,0.8,-2,7.938489678909669,120.13317989919842,299.06672452650355,82.67398882325023,144.77397765743981,162.48938319522514,0.49120375006950207,162.48938319522514
B,0.8,-2,8.186567481375596,120.37908153854269,299.09951141174946,84.40775001145882,146.36739177659345,164.42237294865538,0.48664072596849667,164.42237294865538
B,0.8,-2,8.434645283841522,120.62498317788695,299.1322982969954,86.1470208883001,147.96817345099325,166.36423389787467,0.4821782370531468,166.36423389787467
B,0.8,-2,8.68272308630745,120.87088481723121,299.1650851822413,87.89180145377428,149.5763226806393,168.31496604288333,0.4778135092789005,168.31496604288333
B,0.8,-2,8.930800888773376,121.11678645657547,299.1978720674872,89.42451907618734,150.95870870154468,170.12387286614597,0.47435643469892763,170.12387286614597
B,0.8,-2,9.178878691239305,121.36268809591974,299.23065895273305,90.71006133524496,152.09286979668767,171.77079154449956,0.47191218879756236,171.77079154449956
B,0.8,-2,9.426956493705232,121.60858973526399,299.26344583797896,91.98464599705285,153.23731256090036,173.4208125628905,0.469587042998689,173.4208125628905
B,0.8,-2,9.675034296171159,121.85449137460826,299.2962327232249,93.24827306161099,154.39203699418294,175.07393592131888,0.4673777534565836,175.07393592131888
B,0.8,-2,9.923112098637086,122.10039301395253,299.3290196084708,94.14747663115068,155.47205875187078,176.5305622709402,0.46667888313496364,176.5305622709402
B,0.8,-2,10.171189901103013,122.34629465329678,299.3618064937167,94.5108097314728,156.44056503889783,177.6975156664913,0.4681365725514482,177.6975156664913
B,0.8,-2,10.41926770356894,122.59219629264105,299.39459337896255,94.84528668129602,157.42131046086902,178.86263198483027,0.46973112478105516,178.86263198483027
B,0.8,-2,10.667345506034867,122.8380979319853,299.42738026420847,95.15090748062035,158.4142950177844,180.02591122595692,0.471459931336256,180.02591122595692
B,0.8,-2,10.915423308500795,123.08399957132957,299.4601671494544,95.41732879439334,159.414237427952,181.04340093654906,0.4729588137386206,181.04340093654906
B,0.8,-2,11.163501110966722,123.32990121067384,299.4929540347003,95.63160671122381,160.4205275480315,181.783349374372,0.4739253785324628,181.783349374372
B,0.8,-2,11.411578913432649,123.57580285001809,299.5257409199462,95.81203243186069,161.44544887855346,182.52407251676382,0.47507180225194195,182.52407251676382
B,0.8,-2,11.659656715898576,123.82170448936236,299.5585278051921,95.95860595630403,162.489001419518,183.26557036372458,0.476395889496012,183.26557036372458
B,0.8,-2,11.907734518364503,124.06760612870661,299.59131469043797,96.29543664466877,163.47269776038053,183.92175454716764,0.4764325901427102,183.92175454716764
B,0.8,-2,12.15581232083043,124.31350776805088,299.6241015756839,97.15318393475872,164.23459817319034,184.31813412749804,0.47290490762262644,184.31813412749804
B,0.8,-2,12.403890123296357,124.55940940739515,299.6568884609298,97.9201853907837,164.96268028970547,184.66267198905155,0.46973481789221977,184.66267198905155
B,0.8,-2,12.651967925762284,124.8053110467394,299.6896753461757,98.59644101274364,165.6569441099259,184.95536813182815,0.46691765689942893,184.95536813182815
B,0.8,-2,12.90004572822821,125.05121268608367,299.7224622314216,99.40367857846914,166.30542954547272,185.2355170415268,0.46336598852052524,185.2355170415268
B,0.8,-2,13.14812353069414,125.29711432542793,299.75524911666747,100.8770961385741,166.7877201071998,185.5378357753906,0.45629905772591606,185.5378357753906
B,0.8,-2,13.396201333160066,125.5430159647722,299.7880360019134,102.11743265328859,167.09233421248797,185.6635562802461,0.44998666028377965,185.6635562802461
B,0.8,-2,13.644279135625993,125.78891760411645,299.8208228871593,103.12468812261285,167.21927186133723,185.61267855609356,0.44440924550610483,185.61267855609356
