target_id,profile,sigma_px,parallel_offset_px,distance_px,red,green,blue,value
144,side-upper,0.8,-1,2.75,87.38786214322184,149.85305061379515,170.85358146485945,170.85358146485945
144,side-upper,0.8,-1,3.0,87.0620255408935,149.2333076103363,170.19772230743737,170.19772230743737
144,side-upper,0.8,-1,3.25,86.85600438789086,148.58232942714727,169.4062934198355,169.4062934198355
144,side-upper,0.8,-1,3.5,86.64998323488823,147.9313512439582,168.61486453223364,168.61486453223364
144,side-upper,0.8,-1,3.75,86.44396208188559,147.28037306076914,167.82343564463176,167.82343564463176
144,side-upper,0.8,-1,4.0,86.23794092888295,146.6293948775801,167.03200675702988,167.03200675702988
144,side-upper,0.8,-1,4.25,86.23297262252645,146.19533609252588,166.38713120021828,166.38713120021828
144,side-upper,0.8,-1,4.5,86.22800431616994,145.7612773074717,165.74225564340665,165.74225564340665
144,side-upper,0.8,-1,4.75,86.22303600981344,145.3272185224175,165.09738008659502,165.09738008659502
144,side-upper,0.8,-1,5.0,86.21806770345694,144.89315973736328,164.45250452978343,164.45250452978343
144,side-upper,0.8,-1,5.25,86.10258117485898,144.52216143674244,163.77324288436634,163.77324288436634
144,side-upper,0.8,-1,5.5,85.98709464626104,144.15116313612157,163.09398123894925,163.09398123894925
144,side-upper,0.8,-1,5.75,85.87160811766309,143.78016483550073,162.41471959353217,162.41471959353217
144,side-upper,0.8,-1,6.0,85.75612158906515,143.4091665348799,161.73545794811508,161.73545794811508
144,side-upper,0.8,-1,6.25,84.82138069168316,142.27961182870885,160.39969341386546,160.39969341386546
144,side-upper,0.8,-1,6.5,83.8866397943012,141.15005712253782,159.06392887961584,159.06392887961584
144,side-upper,0.8,-1,6.75,82.95189889691923,140.02050241636678,157.72816434536622,157.72816434536622
144,side-upper,0.8,-1,7.0,82.01715799953725,138.89094771019575,156.39239981111663,156.39239981111663
144,side-upper,0.8,0,-7.0,84.66520820588408,144.70629461252602,161.5468946578718,161.5468946578718
144,side-upper,0.8,0,-6.75,84.8796245854636,144.0847140256017,161.50473271456002,161.50473271456002
144,side-upper,0.8,0,-6.5,85.09404096504312,143.46313343867735,161.4625707712482,161.4625707712482
144,side-upper,0.8,0,-6.25,85.30845734462264,142.84155285175302,161.4204088279364,161.4204088279364
144,side-upper,0.8,0,-6.0,85.52287372420216,142.2199722648287,161.37824688462462,161.37824688462462
144,side-upper,0.8,0,-5.75,85.13829218937524,141.4617281483588,160.80393274034594,160.80393274034594
144,side-upper,0.8,0,-5.5,84.75371065454831,140.70348403188888,160.2296185960673,160.2296185960673
144,side-upper,0.8,0,-5.25,84.36912911972139,139.94523991541894,159.65530445178865,159.65530445178865
144,side-upper,0.8,0,-5.0,83.98454758489447,139.18699579894903,159.08099030750998,159.08099030750998
144,side-upper,0.8,0,-4.75,83.32248484707551,138.16459481791367,158.18604933427264,158.18604933427264
144,side-upper,0.8,0,-4.5,82.66042210925654,137.14219383687833,157.2911083610353,157.2911083610353
144,side-upper,0.8,0,-4.25,81.99835937143757,136.11979285584297,156.39616738779796,156.39616738779796
144,side-upper,0.8,0,-4.0,81.33629663361862,135.0973918748076,155.50122641456062,155.50122641456062
144,side-upper,0.8,0,-3.75,80.58896033890083,134.38843974274604,154.78095262357806,154.78095262357806
144,side-upper,0.8,0,-3.5,79.84162404418305,133.67948761068448,154.06067883259547,154.06067883259547
144,side-upper,0.8,0,-3.25,79.09428774946528,132.97053547862293,153.34040504161288,153.34040504161288
144,side-upper,0.8,0,-3.0,78.3469514547475,132.26158334656137,152.62013125063032,152.62013125063032
144,side-upper,0.8,0,-2.75,78.46003816793973,132.8153052989361,152.99234175342977,152.99234175342977
144,side-upper,0.8,0,-2.5,78.57312488113195,133.3690272513108,153.36455225622922,153.36455225622922
144,side-upper,0.8,0,-2.25,78.68621159432418,133.92274920368553,153.73676275902866,153.73676275902866
144,side-upper,0.8,0,-2.0,78.79929830751641,134.47647115606026,154.1089732618281,154.1089732618281
144,side-upper,0.8,0,-1.75,79.99426373519842,136.1686002430269,155.52439078772244,155.52439078772244
144,side-upper,0.8,0,-1.5,81.18922916288042,137.86072932999352,156.93980831361677,156.93980831361677
144,side-upper,0.8,0,-1.25,82.38419459056243,139.55285841696013,158.3552258395111,158.3552258395111
144,side-upper,0.8,0,-1.0,83.57916001824444,141.24498750392678,159.77064336540542,159.77064336540542
144,side-upper,0.8,0,-0.75,85.36893127535255,143.51790912006393,162.1322794047781,162.1322794047781
144,side-upper,0.8,0,-0.5,87.15870253246067,145.7908307362011,164.49391544415076,164.49391544415076
144,side-upper,0.8,0,-0.25,88.9484737895688,148.06375235233824,166.8555514835234,166.8555514835234
144,side-upper,0.8,0,0.0,90.7382450466769,150.3366739684754,169.2171875228961,169.2171875228961
144,side-upper,0.8,0,0.25,91.2460770759629,151.45044039163247,170.8531886104057,170.8531886104057
144,side-upper,0.8,0,0.5,91.75390910524891,152.56420681478954,172.4891896979153,172.4891896979153
144,side-upper,0.8,0,0.75,92.2617411345349,153.67797323794662,174.1251907854249,174.1251907854249
144,side-upper,0.8,0,1.0,92.76957316382091,154.7917396611037,175.7611918729345,175.7611918729345
144,side-upper,0.8,0,1.25,92.44087968806821,154.79701594567678,176.05680246132934,176.05680246132934
144,side-upper,0.8,0,1.5,92.11218621231552,154.8022922302499,176.35241304972416,176.35241304972416
144,side-upper,0.8,0,1.75,91.78349273656282,154.807568514823,176.648023638119,176.648023638119
144,side-upper,0.8,0,2.0,91.45479926081012,154.8128447993961,176.94363422651384,176.94363422651384
144,side-upper,0.8,0,2.25,91.38003490532111,154.6249284058211,176.8820933231197,176.8820933231197
144,side-upper,0.8,0,2.5,91.3052705498321,154.43701201224613,176.82055241972554,176.82055241972554
144,side-upper,0.8,0,2.75,91.23050619434309,154.24909561867116,176.7590115163314,176.7590115163314
144,side-upper,0.8,0,3.0,91.15574183885408,154.06117922509617,176.69747061293725,176.69747061293725
144,side-upper,0.8,0,3.25,90.54900578919518,153.18679030589885,175.71779665310115,175.71779665310115
144,side-upper,0.8,0,3.5,89.94226973953627,152.31240138670157,174.73812269326504,174.73812269326504
144,side-upper,0.8,0,3.75,89.33553368987737,151.43801246750428,173.7584487334289,173.7584487334289
144,side-upper,0.8,0,4.0,88.72879764021846,150.56362354830696,172.7787747735928,172.7787747735928
144,side-upper,0.8,0,4.25,88.14258878033131,149.74934983428759,171.67776141493897,171.67776141493897
144,side-upper,0.8,0,4.5,87.55637992044414,148.9350761202682,170.5767480562851,170.5767480562851
144,side-upper,0.8,0,4.75,86.97017106055699,148.1208024062488,169.47573469763125,169.47573469763125
144,side-upper,0.8,0,5.0,86.38396220066983,147.30652869222942,168.37472133897742,168.37472133897742
144,side-upper,0.8,0,5.25,85.88855003979359,146.6394858114494,167.20985292353572,167.20985292353572
144,side-upper,0.8,0,5.5,85.39313787891733,145.9724429306694,166.04498450809405,166.04498450809405
144,side-upper,0.8,0,5.75,84.89772571804107,145.30540004988939,164.88011609265237,164.88011609265237
144,side-upper,0.8,0,6.0,84.40231355716483,144.63835716910938,163.7152476772107,163.7152476772107
144,side-upper,0.8,0,6.25,83.56828787429,143.56285986428253,162.29224062591913,162.29224062591913
144,side-upper,0.8,0,6.5,82.73426219141516,142.48736255945565,160.86923357462757,160.86923357462757
144,side-upper,0.8,0,6.75,81.90023650854033,141.41186525462876,159.446226523336,159.446226523336
144,side-upper,0.8,0,7.0,81.0662108256655,140.3363679498019,158.02321947204447,158.02321947204447
144,side-upper,0.8,1,-7.0,86.29965204893357,145.53600243732745,166.06625431973058,166.06625431973058
144,side-upper,0.8,1,-6.75,86.19168456603697,145.31816627840348,165.62843908706193,165.62843908706193
144,side-upper,0.8,1,-6.5,86.08371708314039,145.1003301194795,165.1906238543933,165.1906238543933
144,side-upper,0.8,1,-6.25,85.9757496002438,144.88249396055556,164.75280862172465,164.75280862172465
144,side-upper,0.8,1,-6.0,85.86778211734722,144.6646578016316,164.314993389056,164.314993389056
144,side-upper,0.8,1,-5.75,86.0491900237018,144.2854784041937,164.04924177369284,164.04924177369284
144,side-upper,0.8,1,-5.5,86.2305979300564,143.90629900675583,163.78349015832967,163.78349015832967
144,side-upper,0.8,1,-5.25,86.412005836411,143.52711960931794,163.5177385429665,163.5177385429665
144,side-upper,0.8,1,-5.0,86.59341374276558,143.14794021188004,163.25198692760333,163.25198692760333
144,side-upper,0.8,1,-4.75,86.49263285323745,142.4594605095388,162.67321745449868,162.67321745449868
144,side-upper,0.8,1,-4.5,86.39185196370931,141.77098080719753,162.094447981394,162.094447981394
144,side-upper,0.8,1,-4.25,86.29107107418119,141.08250110485625,161.51567850828937,161.51567850828937
144,side-upper,0.8,1,-4.0,86.19029018465307,140.394021402515,160.93690903518473,160.93690903518473
144,side-upper,0.8,1,-3.75,85.24325149564253,139.27496704167356,159.81830149505643,159.81830149505643
144,side-upper,0.8,1,-3.5,84.29621280663198,138.15591268083216,158.69969395492814,158.69969395492814
144,side-upper,0.8,1,-3.25,83.34917411762143,137.03685831999076,157.5810864147998,157.5810864147998
144,side-upper,0.8,1,-3.0,82.40213542861089,135.91780395914932,156.46247887467152,156.46247887467152
144,side-upper,0.8,1,-2.75,81.28157863265466,135.06150498554578,155.46230914764882,155.46230914764882
144,side-upper,0.8,1,-2.5,80.16102183669844,134.2052060119422,154.46213942062616,154.46213942062616
144,side-upper,0.8,1,-2.25,79.0404650407422,133.34890703833867,153.4619696936035,153.4619696936035
144,side-upper,0.8,1,-2.0,77.91990824478597,132.49260806473512,152.4617999665808,152.4617999665808
144,side-upper,0.8,1,-1.75,77.77184647017489,132.74067325726264,152.45897103873708,152.45897103873708
144,side-upper,0.8,1,-1.5,77.6237846955638,132.98873844979013,152.45614211089332,152.45614211089332
144,side-upper,0.8,1,-1.25,77.4757229209527,133.23680364231762,152.4533131830496,152.4533131830496
144,side-upper,0.8,1,-1.0,77.32766114634163,133.48486883484514,152.45048425520588,152.45048425520588
144,side-upper,0.8,1,-0.75,78.5694559523396,135.1506677220413,154.0960067060994,154.0960067060994
144,side-upper,0.8,1,-0.5,79.81125075833756,136.81646660923747,155.7415291569929,155.7415291569929
144,side-upper,0.8,1,-0.25,81.05304556433553,138.48226549643363,157.3870516078864,157.3870516078864
144,side-upper,0.8,1,0.0,82.2948403703335,140.1480643836298,159.03257405877991,159.03257405877991
144,side-upper,0.8,1,0.25,84.40148745416505,142.87436931029723,162.18840430249216,162.18840430249216
144,side-upper,0.8,1,0.5,86.5081345379966,145.60067423696466,165.3442345462044,165.3442345462044
144,side-upper,0.8,1,0.75,88.61478162182814,148.32697916363213,168.50006478991665,168.50006478991665
144,side-upper,0.8,1,1.0,90.72142870565969,151.05328409029957,171.6558950336289,171.6558950336289
144,side-upper,0.8,1,1.25,92.08905663234069,152.83233480850708,173.78834452243777,173.78834452243777
144,side-upper,0.8,1,1.5,93.45668455902171,154.61138552671463,175.92079401124664,175.92079401124664
144,side-upper,0.8,1,1.75,94.8243124857027,156.39043624492214,178.05324350005552,178.05324350005552
144,side-upper,0.8,1,2.0,96.19194041238372,158.16948696312966,180.1856929888644,180.1856929888644
144,side-upper,0.8,1,2.25,96.231057666543,158.33064579345097,180.49056606013687,180.49056606013687
144,side-upper,0.8,1,2.5,96.27017492070227,158.49180462377228,180.79543913140935,180.79543913140935
144,side-upper,0.8,1,2.75,96.30929217486155,158.6529634540936,181.1003122026818,181.1003122026818
144,side-upper,0.8,1,3.0,96.34840942902083,158.8141222844149,181.4051852739543,181.4051852739543
144,side-upper,0.8,1,3.25,95.51904946538124,158.02356642496267,180.58555453774846,180.58555453774846
144,side-upper,0.8,1,3.5,94.68968950174164,157.23301056551045,179.7659238015426,179.7659238015426
144,side-upper,0.8,1,3.75,93.86032953810205,156.44245470605824,178.9462930653368,178.9462930653368
144,side-upper,0.8,1,4.0,93.03096957446246,155.651898846606,178.12666232913097,178.12666232913097
144,side-upper,0.8,1,4.25,91.8575265272915,154.45233456366105,176.6706551412944,176.6706551412944
144,side-upper,0.8,1,4.5,90.68408348012053,153.25277028071608,175.21464795345787,175.21464795345787
144,side-upper,0.8,1,4.75,89.51064043294959,152.0532059977711,173.75864076562135,173.75864076562135
144,side-upper,0.8,1,5.0,88.33719738577862,150.85364171482615,172.30263357778477,172.30263357778477
144,side-upper,0.8,1,5.25,87.48172098470701,149.8536009090016,170.8123079239604,170.8123079239604
144,side-upper,0.8,1,5.5,86.62624458363538,148.85356010317707,169.32198227013598,169.32198227013598
144,side-upper,0.8,1,5.75,85.77076818256376,147.85351929735256,167.8316566163116,167.8316566163116
144,side-upper,0.8,1,6.0,84.91529178149213,146.85347849152802,166.34133096248718,166.34133096248718
144,side-upper,0.8,1,6.25,84.09751141974215,145.70356564880848,164.81129853511644,164.81129853511644
144,side-upper,0.8,1,6.5,83.27973105799217,144.5536528060889,163.2812661077457,163.2812661077457
144,side-upper,0.8,1,6.75,82.46195069624218,143.40373996336933,161.75123368037495,161.75123368037495
144,side-upper,0.8,1,7.0,81.6441703344922,142.25382712064976,160.2212012530042,160.2212012530042
144,side-upper,0.8,2,-7.0,87.39822666941959,147.49917851581392,169.62868055002303,169.62868055002303
144,side-upper,0.8,2,-6.75,86.80815094071085,147.2706957142311,168.7074364550707,168.7074364550707
144,side-upper,0.8,2,-6.5,86.21807521200212,147.04221291264827,167.7861923601184,167.7861923601184
144,side-upper,0.8,2,-6.25,85.6279994832934,146.81373011106547,166.8649482651661,166.8649482651661
144,side-upper,0.8,2,-6.0,85.03792375458465,146.58524730948264,165.94370417021378,165.94370417021378
144,side-upper,0.8,2,-5.75,85.15708453583612,146.09189656013876,165.50594622778647,165.50594622778647
144,side-upper,0.8,2,-5.5,85.27624531708759,145.5985458107949,165.06818828535916,165.06818828535916
144,side-upper,0.8,2,-5.25,85.39540609833905,145.105195061451,164.63043034293185,164.63043034293185
144,side-upper,0.8,2,-5.0,85.51456687959052,144.61184431210714,164.19267240050453,164.19267240050453
144,side-upper,0.8,2,-4.75,85.7079041598371,144.1677566777152,163.8655242327195,163.8655242327195
144,side-upper,0.8,2,-4.5,85.90124144008368,143.72366904332324,163.53837606493445,163.53837606493445
144,side-upper,0.8,2,-4.25,86.09457872033026,143.2795814089313,163.2112278971494,163.2112278971494
144,side-upper,0.8,2,-4.0,86.28791600057684,142.83549377453937,162.88407972936437,162.88407972936437
144,side-upper,0.8,2,-3.75,86.0572755884537,142.1920878925693,162.29700319975674,162.29700319975674
144,side-upper,0.8,2,-3.5,85.82663517633058,141.54868201059926,161.70992667014912,161.70992667014912
144,side-upper,0.8,2,-3.25,85.59599476420746,140.90527612862923,161.1228501405415,161.1228501405415
144,side-upper,0.8,2,-3.0,85.36535435208432,140.26187024665916,160.53577361093386,160.53577361093386
144,side-upper,0.8,2,-2.75,84.44289757143748,139.16346850830075,159.44099700339393,159.44099700339393
144,side-upper,0.8,2,-2.5,83.52044079079064,138.06506676994235,158.34622039585398,158.34622039585398
144,side-upper,0.8,2,-2.25,82.59798401014379,136.96666503158394,157.25144378831402,157.25144378831402
144,side-upper,0.8,2,-2.0,81.67552722949695,135.86826329322554,156.1566671807741,156.1566671807741
144,side-upper,0.8,2,-1.75,80.43702123331504,134.72324290839168,154.93546131156282,154.93546131156282
144,side-upper,0.8,2,-1.5,79.19851523713311,133.5782225235578,153.71425544235154,153.71425544235154
144,side-upper,0.8,2,-1.25,77.9600092409512,132.4332021387239,152.4930495731403,152.4930495731403
144,side-upper,0.8,2,-1.0,76.72150324476928,131.28818175389006,151.27184370392902,151.27184370392902
144,side-upper,0.8,2,-0.75,76.4308390896636,131.26853521538067,151.20970204100848,151.20970204100848
144,side-upper,0.8,2,-0.5,76.14017493455793,131.24888867687127,151.14756037808797,151.14756037808797
144,side-upper,0.8,2,-0.25,75.84951077945226,131.22924213836185,151.08541871516744,151.08541871516744
144,side-upper,0.8,2,0.0,75.55884662434659,131.20959559985246,151.0232770522469,151.0232770522469
144,side-upper,0.8,2,0.25,77.71344469560843,133.92237608594607,153.84002166821506,153.84002166821506
144,side-upper,0.8,2,0.5,79.86804276687027,136.63515657203968,156.65676628418322,156.65676628418322
144,side-upper,0.8,2,0.75,82.02264083813212,139.34793705813328,159.47351090015138,159.47351090015138
144,side-upper,0.8,2,1.0,84.17723890939396,142.0607175442269,162.29025551611954,162.29025551611954
144,side-upper,0.8,2,1.25,87.20936454455142,145.64767015265582,166.01404390129636,166.01404390129636
144,side-upper,0.8,2,1.5,90.24149017970886,149.23462276108478,169.73783228647318,169.73783228647318
144,side-upper,0.8,2,1.75,93.2736158148663,152.82157536951374,173.46162067165,173.46162067165
144,side-upper,0.8,2,2.0,96.30574145002376,156.40852797794267,177.18540905682678,177.18540905682678
144,side-upper,0.8,2,2.25,96.89331726483059,157.46058893545026,178.32856020882986,178.32856020882986
144,side-upper,0.8,2,2.5,97.48089307963741,158.51264989295782,179.47171136083296,179.47171136083296
144,side-upper,0.8,2,2.75,98.06846889444424,159.56471085046542,180.614862512836,180.614862512836
144,side-upper,0.8,2,3.0,98.65604470925106,160.616771807973,181.7580136648391,181.7580136648391
144,side-upper,0.8,2,3.25,97.90839434893171,160.27086752450356,181.4493990154163,181.4493990154163
144,side-upper,0.8,2,3.5,97.16074398861238,159.92496324103408,181.14078436599357,181.14078436599357
144,side-upper,0.8,2,3.75,96.41309362829304,159.5790589575646,180.83216971657083,180.83216971657083
144,side-upper,0.8,2,4.0,95.66544326797369,159.23315467409515,180.52355506714804,180.52355506714804
144,side-upper,0.8,2,4.25,94.35404342930048,157.99100458685658,179.1463772314757,179.1463772314757
144,side-upper,0.8,2,4.5,93.04264359062728,156.748854499618,177.7691993958033,177.7691993958033
144,side-upper,0.8,2,4.75,91.73124375195407,155.50670441237946,176.3920215601309,176.3920215601309
144,side-upper,0.8,2,5.0,90.41984391328086,154.2645543251409,175.01484372445856,175.01484372445856
144,side-upper,0.8,2,5.25,89.70209658988979,153.2746980451626,173.77991809898688,173.77991809898688
144,side-upper,0.8,2,5.5,88.9843492664987,152.28484176518435,172.54499247351524,172.54499247351524
144,side-upper,0.8,2,5.75,88.26660194310762,151.2949854852061,171.31006684804356,171.31006684804356
144,side-upper,0.8,2,6.0,87.54885461971655,150.30512920522784,170.07514122257192,170.07514122257192
144,side-upper,0.8,2,6.25,86.91236693994857,149.21543260158575,168.68270056800523,168.68270056800523
144,side-upper,0.8,2,6.5,86.2758792601806,148.12573599794365,167.29025991343855,167.29025991343855
144,side-upper,0.8,2,6.75,85.63939158041262,147.03603939430155,165.89781925887186,165.89781925887186
144,side-upper,0.8,2,7.0,85.00290390064464,145.94634279065943,164.50537860430518,164.50537860430518
144,side-upper,1.2,-2,-7.0,74.81788568200201,128.597043833814,145.31924615259192,145.31924615259192
144,side-upper,1.2,-2,-6.75,74.5591374059999,128.19580647702077,145.07627825991585,145.07627825991585
144,side-upper,1.2,-2,-6.5,74.3003891299978,127.79456912022754,144.8333103672398,144.8333103672398
144,side-upper,1.2,-2,-6.25,74.04164085399569,127.3933317634343,144.59034247456373,144.59034247456373
144,side-upper,1.2,-2,-6.0,73.78289257799356,126.99209440664106,144.34737458188764,144.34737458188764
144,side-upper,1.2,-2,-5.75,74.40025076412122,127.75734282248959,145.2954753525508,145.2954753525508
144,side-upper,1.2,-2,-5.5,75.01760895024888,128.52259123833812,146.24357612321393,146.24357612321393
144,side-upper,1.2,-2,-5.25,75.63496713637655,129.28783965418666,147.19167689387706,147.19167689387706
144,side-upper,1.2,-2,-5.0,76.2523253225042,130.0530880700352,148.1397776645402,148.1397776645402
144,side-upper,1.2,-2,-4.75,77.19497227041239,131.28187635714525,149.54057609801959,149.54057609801959
144,side-upper,1.2,-2,-4.5,78.13761921832057,132.51066464425531,150.94137453149898,150.94137453149898
144,side-upper,1.2,-2,-4.25,79.08026616622874,133.73945293136535,152.34217296497837,152.34217296497837
144,side-upper,1.2,-2,-4.0,80.02291311413693,134.9682412184754,153.74297139845777,153.74297139845777
144,side-upper,1.2,-2,-3.75,80.8260920010897,136.11285528305874,155.0071632337577,155.0071632337577
144,side-upper,1.2,-2,-3.5,81.6292708880425,137.2574693476421,156.2713550690576,156.2713550690576
144,side-upper,1.2,-2,-3.25,82.43244977499528,138.4020834122254,157.5355469043575,157.5355469043575
144,side-upper,1.2,-2,-3.0,83.23562866194806,139.54669747680873,158.7997387396574,158.7997387396574
144,side-upper,1.2,-2,-2.75,83.82111947863947,140.5034047796255,159.8142807751016,159.8142807751016
144,side-upper,1.2,-2,-2.5,84.40661029533089,141.46011208244227,160.82882281054577,160.82882281054577
144,side-upper,1.2,-2,-2.25,84.99210111202233,142.416819385259,161.84336484598995,161.84336484598995
144,side-upper,1.2,-2,-2.0,85.57759192871374,143.37352668807577,162.85790688143413,162.85790688143413
144,side-upper,1.2,-2,-1.75,85.95072581440472,144.10990817403584,163.62837362763068,163.62837362763068
144,side-upper,1.2,-2,-1.5,86.32385970009568,144.8462896599959,164.39884037382723,164.39884037382723
144,side-upper,1.2,-2,-1.25,86.69699358578666,145.58267114595597,165.16930712002377,165.16930712002377
144,side-upper,1.2,-2,-1.0,87.07012747147763,146.31905263191604,165.93977386622032,165.93977386622032
144,side-upper,1.2,-2,-0.75,87.2946706308458,146.83405894301922,166.50985277010196,166.50985277010196
